"","n_safty_rating","discount","Home_policy_ind","df_prior_carrier","df_cov_package","df_cat_zone","number_drivers","num_loaned_veh","num_owned_veh","num_leased_veh","driver_age","freq_agent","lon","lat","quoted_amt","credit_score"
"43526",136,0,0,1,1,0,2,1,1,2,71,1,-80.128901,26.1242719,2924,642
"43527",33,1,1,6,0,4,1,0,1,0,57,1,-82.7401087,27.9385015,2477,624
"43528",79,1,1,0,2,1,1,2,2,2,49,1,-82.7616822,27.8580624,1831,748
"43530",76,1,0,2,1,4,1,2,1,2,38,0,-73.9065883,40.8971509,6949,520
"43531",79,0,0,9,0,4,1,2,1,0,87,1,-77.55621,43.2110525,4564,598
"43532",67,0,0,0,1,2,1,0,1,0,35,0,-78.9005333,42.9486552,2180,618
"43533",65,0,0,1,0,4,1,1,2,2,51,1,-81.6418656,30.346791,11142,557
"43534",250,0,0,6,0,4,3,1,1,2,104,1,-75.0026972,39.8073767,8514,521
"43537",164,1,1,9,0,3,2,2,2,0,99,1,-72.7038047,41.7721061,1480,770
"43538",56,1,1,1,2,4,1,1,3,0,51,1,-80.2711588,26.17785,491,721
"43539",219,0,0,2,0,3,3,1,1,0,118,1,-73.3767641,40.6821467,7274,596
"43540",224,0,0,2,0,1,3,1,2,0,108,1,-73.4828374,40.7470968,6566,523
"43541",53,1,1,4,1,3,1,2,1,0,18,0,-77.5504779,43.1770344,3067,641
"43543",244,1,1,4,1,2,3,2,1,0,118,1,-74.1797766,40.6517773,1924,728
"43544",86,0,0,5,2,0,1,1,1,0,36,0,-74.2040745,40.6669059,434,753
"43546",365,0,0,0,1,0,5,1,1,0,176,1,-78.7986181,42.9674726,5555,575
"43547",48,0,0,4,0,2,1,3,1,0,63,1,-74.0138541,40.7038704,10599,555
"43549",80,0,0,0,1,3,1,0,1,1,62,0,-73.9183464,42.8162941,2518,587
"43551",73,0,0,0,1,1,1,2,1,0,40,1,-74.7629661,40.2518754,762,764
"43552",68,0,0,1,3,0,1,3,3,0,61,1,-73.9697795,40.7519846,4793,651
"43553",216,0,0,0,0,3,3,0,1,0,96,1,-89.4269287,43.1054334,9854,625
"43554",192,0,0,3,2,0,3,2,1,0,83,1,-78.821275,42.8446356,1860,796
"43555",79,0,0,0,0,3,1,1,1,2,48,0,-84.0695961,33.9327331,10247,579
"43556",85,1,1,2,2,2,1,0,2,1,45,1,-73.5889997,40.6786944,4034,703
"43558",36,1,1,4,1,2,1,1,1,0,18,0,-82.6321376,27.7929237,2202,664
"43559",60,0,0,3,1,3,1,1,1,0,63,1,-74.3851379,40.6407094,5159,644
"43560",NA,0,0,1,2,0,2,1,1,1,97,1,-80.0926014,26.2474478,1582,754
"43561",181,0,0,8,2,1,3,0,1,0,91,1,-73.4003405,41.098813,2542,659
"43562",393,0,0,6,2,1,6,2,2,0,160,1,-81.4828198,28.5107872,2091,544
"43563",388,1,0,8,0,4,6,3,2,0,144,1,-73.49462,40.6599676,7910,605
"43564",64,0,0,4,1,2,1,0,2,1,56,1,-73.9301037,40.9694387,1793,729
"43566",76,1,0,8,2,0,1,1,2,1,54,1,-81.3014284,28.6092911,1510,742
"43569",148,0,0,9,1,0,2,0,1,0,63,1,-74.0153231,40.2012739,3651,641
"43571",82,1,1,9,2,0,1,0,2,1,26,1,-74.197388,40.7383636,129,731
"43572",221,0,0,0,0,3,3,2,3,1,115,1,-89.4008958,43.0592056,29144,512
"43574",62,0,0,9,2,2,1,1,3,0,40,1,-74.511172,39.3983456,3017,642
"43575",117,1,1,5,2,0,2,1,1,1,123,1,-73.2411506,40.7754622,1717,739
"43576",88,0,0,4,2,4,1,1,1,1,49,0,-74.4232507,40.7623187,3009,623
"43577",344,0,0,4,3,3,5,0,1,0,120,1,-74.3088879,40.5309535,2730,652
"43578",176,0,0,6,0,2,3,1,1,2,101,1,-72.8692711,41.3220272,2567,636
"43582",309,1,1,4,1,3,5,2,2,1,151,1,-74.0123851,40.8924932,2599,665
"43584",53,0,0,2,2,1,1,1,2,0,69,1,-74.3294199,40.699863,519,771
"43585",203,0,0,7,2,0,3,1,1,1,158,1,-74.0079781,40.6560436,3659,658
"43586",137,1,1,2,0,4,2,1,1,0,61,1,-73.7183639,40.9783821,6800,502
"43587",67,0,0,4,1,2,1,2,1,0,55,0,-93.1855735,44.9790183,1764,807
"43588",142,0,0,0,0,3,2,3,1,0,73,1,-93.2734517,44.8365032,6353,532
"43589",195,1,0,7,3,3,3,2,1,0,82,1,-73.8036752,40.8996475,6303,480
"43590",81,0,0,7,0,0,1,1,3,1,60,1,-73.4474855,40.6826867,5228,656
"43591",162,0,0,0,0,4,2,1,1,2,98,1,-81.4828198,28.5802998,7376,549
"43592",67,1,1,0,0,4,1,2,2,0,55,0,-86.6157527,34.7438027,32686,526
"43594",93,0,0,8,1,2,1,2,1,1,33,1,-73.1674128,41.1743166,4605,649
"43596",195,1,1,0,1,2,4,1,1,0,191,0,-74.0123851,41.0991263,2815,689
"43598",67,1,1,5,1,2,1,2,2,0,16,0,-73.8448469,40.6736207,4767,574
"43599",70,0,0,2,0,4,1,1,1,1,39,1,-73.7389596,40.7226473,8368,558
"43601",71,0,0,0,0,4,1,2,3,0,38,1,-89.3274391,43.0709333,31684,594
"43602",144,0,0,3,0,4,2,1,1,0,125,1,-74.0270745,40.744052,2141,658
"43603",84,0,0,5,1,1,1,2,1,2,67,1,-73.9506774,40.7826039,3061,687
"43606",298,0,0,1,1,4,5,0,1,0,129,1,-77.5963271,43.2202305,2745,630
"43607",73,0,0,5,0,4,1,2,2,0,45,0,-87.879523,43.0824328,7790,562
"43608",198,0,0,5,1,2,3,1,2,1,126,1,-73.7977928,40.6718171,5747,658
"43609",410,0,0,0,1,1,5,2,2,0,134,0,-93.2641955,45.0935798,NA,696
"43610",89,1,1,9,0,4,1,1,1,0,54,1,-74.0828839,41.1091091,7100,533
"43611",163,1,1,4,1,0,2,3,1,1,87,1,-80.3268812,25.9358702,8089,592
"43613",141,0,0,0,1,1,2,2,2,0,104,1,-82.4590282,28.0165404,3079,660
"43615",80,0,0,4,1,3,1,1,2,0,69,1,-93.2734517,44.8365032,2273,649
"43617",83,0,0,0,1,1,1,1,2,1,67,0,-75.0523534,39.8667532,3277,666
"43618",79,0,0,6,0,4,1,2,1,0,48,1,-73.7183639,40.9783821,4591,631
"43619",217,0,0,9,2,1,3,1,2,0,109,1,-93.3001125,45.0972272,6503,487
"43620",271,1,0,4,0,4,4,0,2,0,143,0,-74.0828839,41.1091091,6098,482
"43621",75,0,0,9,0,4,1,1,2,0,66,1,-74.1063776,40.9845896,8528,569
"43622",171,0,0,9,1,2,2,2,3,0,108,0,-79.059163,43.0863355,4455,641
"43623",432,1,0,9,0,3,6,1,2,0,172,1,-73.3767641,40.7512158,12205,557
"43624",83,0,0,5,0,2,1,1,2,0,29,1,-74.0623244,40.1030781,3583,614
"43625",85,0,0,3,1,2,1,2,2,0,46,0,-93.3847969,44.954644,2145,633
"43627",319,0,0,5,2,0,5,2,1,2,160,1,-76.7913558,42.069498,5001,632
"43628",195,0,0,2,1,3,3,2,1,0,90,1,-74.1298684,40.5729336,4968,674
"43629",280,1,1,1,2,4,4,3,3,0,98,1,-82.723924,27.791959,1260,781
"43631",51,1,1,7,2,0,1,0,3,0,56,1,-73.9668408,42.6982438,5800,588
"43632",246,0,0,0,1,0,4,1,2,1,150,0,-80.0814292,26.4569636,3346,641
"43634",251,0,0,2,1,1,3,2,3,1,124,0,-84.3804888,33.7971137,7297,573
"43635",39,0,0,5,1,1,1,1,2,1,17,0,-74.6576091,40.2276834,2233,628
"43636",215,0,0,4,0,4,4,2,1,0,122,1,-74.2326058,40.7680056,2588,623
"43637",149,1,1,9,2,4,2,2,1,0,73,1,-74.172438,40.9163004,822,715
"43638",152,0,0,2,2,0,2,1,2,0,112,0,-75.0786357,39.8525918,1293,753
"43639",103,1,1,9,2,1,2,0,1,0,93,1,-74.1797766,40.9234909,1943,716
"43642",211,0,0,9,1,0,4,2,1,1,105,0,-82.0161996,33.3701528,24916,560
"43644",53,0,0,8,1,3,1,1,1,0,48,1,-93.3364004,45.0167268,3981,655
"43645",346,0,0,0,0,3,5,2,1,1,148,0,-81.4114142,28.6626293,3817,665
"43646",131,1,1,6,1,1,2,0,1,0,130,1,-87.9873724,42.996996,22041,566
"43647",79,0,0,1,1,0,1,2,2,1,40,1,-74.0828839,39.9483893,5106,654
"43648",61,0,0,7,1,1,1,1,3,0,45,0,-82.3289111,29.6422516,3227,665
"43650",169,0,0,2,1,1,2,1,1,0,120,1,-93.1980527,44.7497326,3529,667
"43651",172,1,1,4,1,0,2,1,1,0,65,1,-93.0485951,44.9687549,2114,603
"43652",38,1,1,0,1,2,1,2,1,0,55,1,-73.9506774,40.8270209,3310,643
"43653",176,1,1,7,0,2,3,3,2,1,121,1,-88.0020589,43.1088758,21633,598
"43655",106,0,0,5,2,0,2,2,1,0,116,0,-74.4408385,39.3685196,2157,615
"43656",65,1,1,3,0,0,1,2,1,1,42,1,-80.2711588,25.7213213,3794,666
"43657",164,0,0,7,1,0,2,2,1,2,121,1,-72.8456399,40.8093249,3721,608
"43658",196,0,0,4,2,4,3,1,1,0,86,0,-74.3176876,40.5693929,1025,774
"43660",62,0,0,7,1,1,1,2,1,1,51,1,-73.7419017,41.0112762,7244,563
"43661",134,0,0,9,0,3,2,0,1,0,103,0,-78.8736493,42.8943161,3924,603
"43662",163,0,0,5,1,3,2,2,3,0,105,1,-75.0552739,39.9701797,2019,657
"43664",269,1,1,9,1,1,4,1,1,0,128,1,-77.5504779,43.1770344,6401,519
"43665",22,0,0,3,0,4,1,2,2,0,40,1,-84.412014,33.7539971,7327,553
"43666",157,0,0,0,0,4,2,1,2,0,97,1,-73.6241855,40.8663111,7697,557
"43667",80,1,1,7,1,1,1,0,1,1,18,0,-88.3385053,44.2690157,926,735
"43668",70,0,0,3,1,2,1,2,3,1,60,1,-80.0533253,26.7153474,2283,601
"43669",37,0,0,1,2,0,1,2,1,1,56,1,-80.3101684,26.1512497,4111,695
"43670",183,1,1,5,2,0,3,0,2,0,96,1,-72.7274495,41.7660981,2288,667
"43671",373,0,0,2,1,1,5,3,1,2,136,1,-74.1680347,39.937763,2126,603
"43672",117,0,0,6,2,2,2,1,1,0,49,1,-81.0478643,29.2971256,1897,741
"43673",160,0,0,0,1,1,2,1,2,1,107,1,-80.1484407,25.783312,6405,502
"43674",404,0,0,0,0,4,5,0,1,0,163,1,-73.7213063,40.7349144,7052,558
"43678",190,0,0,1,1,2,3,2,1,0,123,1,-80.0814292,26.5386936,1938,759
"43679",137,0,0,9,1,1,2,1,1,0,119,1,-82.8398285,27.9233312,3218,592
"43680",155,1,1,4,0,4,2,1,1,0,72,1,-82.4590282,28.0165404,4660,609
"43681",158,1,1,4,0,4,2,1,3,0,103,1,-73.8477874,40.8887394,6168,502
"43682",74,0,0,2,0,4,1,2,2,0,40,1,-75.064035,39.9135471,4469,666
"43683",165,0,0,5,1,2,3,0,1,0,99,0,-74.4379073,40.4494047,4652,574
"43684",121,0,0,6,2,1,2,0,2,1,89,1,-74.2707509,40.5827122,4115,689
"43685",114,0,0,1,0,4,2,3,1,0,66,1,-73.8242621,40.9247625,15071,535
"43686",152,0,0,6,2,3,2,2,2,0,109,0,-82.8263615,27.8847538,1677,731
"43687",79,0,0,5,1,1,1,1,3,1,54,1,-74.0916944,40.8519315,1579,785
"43688",153,1,1,6,1,2,2,2,2,0,52,1,-80.2153998,25.9868744,2638,670
"43689",97,0,0,0,1,2,1,0,2,2,41,0,-74.0153231,40.6137658,4933,622
"43690",160,0,0,9,1,0,2,1,1,0,98,1,-80.1316927,26.6530817,1202,744
"43691",162,1,1,5,1,0,3,1,1,1,101,0,-74.0388252,40.9282671,1587,752
"43692",151,0,0,2,1,2,2,0,2,0,119,1,-74.7541889,40.2032304,4756,691
"43693",142,0,0,2,2,0,3,0,1,1,78,1,-93.3847969,44.954644,2133,632
"43694",169,0,0,7,1,1,2,0,1,0,96,1,-73.6241855,40.6986257,7735,607
"43695",231,0,0,4,0,0,3,3,2,1,74,1,-73.9447994,40.6285158,1409,761
"43696",89,1,1,5,2,1,1,3,1,2,55,1,-74.3997976,40.6996994,176,725
"43697",154,0,0,0,0,1,2,1,2,2,123,1,-74.2824862,40.8515243,7022,562
"43699",60,0,0,0,1,3,1,2,2,0,47,1,-80.2265545,25.7534663,5001,675
"43700",94,0,0,5,1,1,1,0,2,0,37,0,-81.7294702,30.3065729,3160,709
"43702",138,0,0,6,1,1,2,1,2,1,65,0,-80.0814292,26.4569636,4863,641
"43703",113,0,0,7,0,4,3,1,3,0,96,0,-73.9521468,40.7766412,5482,597
"43704",249,0,0,8,2,3,4,0,1,0,94,1,-72.8101887,41.6530611,3406,650
"43705",173,0,0,5,0,4,2,0,1,2,119,0,-81.422404,28.3040861,4812,661
"43706",139,0,0,2,0,4,2,0,2,0,94,0,-74.3910019,40.398174,2731,639
"43707",165,1,0,5,1,3,3,1,3,1,107,0,-76.0072749,43.0747792,10132,522
"43708",73,0,0,7,0,4,1,2,1,0,48,1,-73.9065883,42.7765383,8281,583
"43710",17,1,1,2,2,0,1,2,2,1,18,0,-73.9506774,40.6788319,5416,582
"43711",147,0,0,0,2,0,2,1,2,0,127,1,-93.3439291,44.825116,1262,787
"43712",71,1,1,7,0,4,1,1,1,0,56,0,-84.3410586,33.9260395,68863,573
"43713",68,1,0,5,0,4,1,0,1,0,63,0,-74.7015158,40.8967137,2623,618
"43714",136,0,0,1,0,0,2,2,1,0,103,1,-80.1819268,25.8558416,2226,639
"43715",187,0,0,4,2,2,3,2,1,0,114,1,-72.6210303,41.7785885,2607,653
"43716",65,1,0,0,2,0,1,2,1,1,54,1,-74.2149978,40.6517521,2767,688
"43717",176,0,0,2,1,2,2,2,1,0,127,1,-73.762495,40.6024346,1755,736
"43718",140,0,0,8,0,4,2,0,2,0,98,0,-77.623931,43.1318593,4364,617
"43719",327,0,0,4,2,2,5,1,2,0,149,0,-74.1298684,40.7906667,943,752
"43721",164,0,0,5,1,2,2,1,2,0,111,0,-73.8477874,40.8887394,9232,526
"43722",170,0,0,4,1,3,2,1,1,2,128,1,-74.3646122,40.5461171,1332,738
"43723",135,1,1,6,0,2,2,0,2,1,66,1,-78.8439268,42.9719383,3953,678
"43726",51,0,0,3,2,0,1,3,2,0,59,1,-80.1484407,25.8535635,2293,609
"43727",75,1,0,4,2,2,1,2,2,0,54,1,-80.2265545,26.0695412,2867,697
"43728",61,0,0,0,2,2,1,0,1,1,63,1,-73.1025036,40.7325535,2834,620
"43729",163,1,1,3,0,4,2,2,2,0,75,1,-84.3699767,33.8856615,10384,594
"43730",88,1,0,5,2,0,1,0,2,0,45,0,-74.505312,39.3317283,2536,725
"43731",208,0,0,9,1,4,3,2,1,1,120,0,-82.7832489,28.0339553,4280,657
"43732",76,1,0,4,2,0,1,1,3,0,39,0,-74.2061931,40.0807404,2701,581
"43733",72,0,0,4,0,4,1,1,2,0,56,1,-93.3337208,45.1243266,3488,714
"43734",162,0,0,4,2,1,2,1,2,1,79,1,-73.6948234,40.847001,2294,675
"43735",128,1,1,8,1,2,2,3,1,0,96,1,-82.6321376,27.7346248,5558,538
"43736",128,1,0,4,1,2,2,0,1,0,113,1,-73.8624893,40.5722132,2575,720
"43737",137,0,0,8,2,4,2,1,1,1,77,1,-72.6683333,41.737618,2982,650
"43741",140,0,0,4,2,0,2,2,1,0,60,0,-73.6006342,40.6260153,5166,669
"43742",137,0,0,6,0,4,2,1,3,0,113,0,-80.621591,28.3150144,9261,570
"43744",190,0,0,9,1,2,2,2,2,0,62,1,-74.0079781,40.2114561,4677,664
"43745",171,1,0,1,1,1,3,1,2,1,97,1,-73.0818468,40.7368396,3911,656
"43747",70,0,0,1,1,2,1,0,1,2,53,1,-80.3101684,26.1512497,3846,703
"43748",153,0,0,6,1,3,2,2,3,0,115,1,-73.6830521,40.7466623,3455,644
"43750",142,0,0,9,2,0,2,0,3,0,119,0,-82.7185282,27.8674465,1397,770
"43751",218,0,0,5,1,2,3,1,1,0,110,1,-80.0590804,26.5254562,4460,644
"43752",338,0,0,5,1,2,5,1,1,1,118,0,-87.9383822,43.0738036,1850,776
"43753",216,1,1,4,1,1,3,1,2,0,130,1,-73.6006342,40.6260153,9549,632
"43754",83,1,1,3,0,4,1,0,1,0,40,1,-84.39494,33.7657549,24808,507
"43755",128,1,1,2,2,2,2,1,1,1,90,1,-93.1640525,45.0122826,1148,764
"43756",87,0,0,5,1,1,1,2,3,0,53,1,-74.2531465,40.6843079,3758,629
"43757",225,1,1,7,0,2,3,2,2,0,80,1,-84.3594626,33.81842,7960,622
"43758",226,0,0,7,1,1,3,0,2,0,70,0,-82.4698603,27.9822094,2933,623
"43759",58,0,0,5,2,0,1,1,1,0,58,1,-74.0211989,40.9750092,2846,648
"43760",47,0,0,9,1,0,1,2,1,1,18,1,-84.2542195,30.4305062,4267,622
"43761",89,0,0,9,2,3,1,0,3,2,52,1,-75.0815557,39.9057907,1153,785
"43765",166,0,0,5,1,1,3,2,3,1,112,0,-73.7536695,40.6184845,2893,656
"43766",281,1,1,4,2,3,4,0,2,0,166,0,-74.0241367,40.1601131,551,831
"43767",82,0,0,2,1,2,1,1,1,0,53,1,-73.8213213,40.6900246,5401,651
"43768",81,0,0,7,0,4,1,0,1,0,52,0,-84.2858121,33.8484195,6161,442
"43769",139,1,0,9,2,1,2,2,1,1,73,1,-82.7940297,27.9413341,718,774
"43770",328,0,0,9,0,4,5,0,3,2,187,1,-78.7986181,42.9674726,6488,551
"43771",88,0,0,0,0,2,1,0,1,0,49,1,-93.3132624,45.1670628,7689,552
"43772",141,0,0,4,0,4,2,1,2,1,70,1,-93.1629063,44.9516643,2486,573
"43773",291,0,0,7,0,1,5,2,1,0,122,1,-73.1408613,40.8441592,9063,580
"43776",172,1,1,6,2,2,2,0,2,0,95,1,-82.7940297,27.8131235,3393,615
"43779",78,0,0,9,2,0,1,3,1,2,66,1,-80.4367421,25.4921341,1496,787
"43781",186,0,0,2,2,0,3,2,1,1,72,0,-84.2858121,33.8484195,3704,578
"43782",346,0,0,5,1,0,5,0,1,0,154,1,-73.0449551,41.5567064,4324,613
"43783",155,0,0,1,0,3,2,2,1,1,105,1,-88.0411993,43.0513426,39295,583
"43785",166,1,1,2,0,3,2,2,2,0,98,1,-84.3259367,33.7980995,18380,538
"43786",148,0,0,5,0,0,2,2,3,0,76,1,-89.4245627,43.0690343,12151,522
"43787",390,0,0,4,0,4,6,0,1,2,136,1,-81.6802054,30.3893011,2374,697
"43788",132,1,1,5,1,1,2,1,3,0,102,0,-77.6120835,43.153975,5713,678
"43789",134,0,0,5,1,2,2,1,3,0,111,1,-81.6418656,30.346791,2097,626
"43791",94,0,0,7,0,0,1,1,3,2,47,0,-76.4830579,42.4467049,14101,566
"43793",74,0,0,0,2,1,1,1,1,1,45,1,-74.0123851,40.8924932,1665,719
"43794",65,0,0,3,1,1,1,1,1,0,65,1,-72.6683333,41.737618,2189,651
"43795",170,1,1,4,2,1,2,3,1,1,83,1,-74.0211989,40.9356215,3874,681
"43796",80,0,0,9,0,3,1,2,2,0,62,0,-84.1540659,33.9812131,19526,553
"43797",155,0,0,1,1,1,2,2,1,1,102,1,-73.8272029,40.7699016,3083,656
"43798",205,1,0,8,1,1,3,1,3,1,114,1,-93.0435224,45.0155505,2398,617
"43799",139,0,0,0,0,3,2,0,1,0,89,1,-73.0346244,40.8085015,4253,597
"43801",248,0,0,5,2,0,4,1,1,0,148,0,-74.0828839,40.4174102,5744,638
"43802",71,0,0,3,0,3,1,2,2,0,43,0,-74.7629661,40.2518754,3260,647
"43803",121,1,0,7,0,4,2,0,1,1,120,1,-73.8477874,40.9675084,16053,513
"43804",168,1,1,4,0,3,2,1,1,0,79,1,-73.9374517,40.8288377,8487,548
"43805",35,1,0,6,0,4,1,1,1,1,49,1,-80.2671381,26.3343894,4299,678
"43807",219,0,0,2,1,2,3,1,3,0,111,1,-78.8099472,42.8820351,1676,750
"43808",93,1,1,9,1,4,1,1,3,2,50,1,-72.6712894,41.7888066,7520,595
"43809",77,1,1,7,1,0,1,1,3,0,55,1,-77.6020569,43.1874752,5731,600
"43810",140,0,0,7,1,1,2,3,1,0,69,0,-75.0260667,39.9311729,1570,750
"43812",65,0,0,4,0,4,1,1,1,0,32,1,-73.7183639,40.7715091,4362,611
"43814",123,1,1,9,1,2,2,1,1,0,50,0,-73.7830861,40.9926382,5284,630
"43816",152,0,0,0,0,0,2,0,2,0,48,0,-78.8241068,42.8954613,5800,634
"43817",145,0,0,4,0,3,2,1,2,1,123,0,-87.9824758,43.1666739,41816,546
"43819",254,0,0,4,1,2,4,3,3,1,120,1,-73.4828374,40.7470968,2736,647
"43820",293,0,0,4,2,1,5,1,1,1,136,1,-74.9968543,39.9021937,2861,604
"43822",49,1,1,0,0,3,1,0,1,0,70,1,-73.6359602,40.6311473,7032,540
"43823",144,0,0,5,1,4,2,2,3,0,102,0,-88.0167406,44.4812116,9945,532
"43824",169,1,1,0,2,2,2,1,1,0,114,1,-80.1791368,26.2563391,2324,NA
"43825",232,0,0,7,0,0,3,2,2,1,104,1,-73.9624327,40.7645239,7050,559
"43826",62,0,0,2,1,0,1,0,2,1,62,1,-73.9271644,40.794065,4287,641
"43827",179,0,0,4,1,0,2,0,3,2,134,1,-74.0153231,40.6137658,3464,647
"43828",258,0,0,6,1,2,4,1,2,0,98,0,-80.2823063,25.839203,4732,NA
"43832",204,0,0,9,1,3,3,2,2,1,71,1,-72.9814877,40.7758652,4738,610
"43833",273,0,0,2,0,3,4,1,2,0,100,1,-74.0476378,40.8876273,5778,689
"43834",62,0,0,3,0,4,1,2,3,2,63,0,-74.955948,40.0223314,9065,631
"43835",88,0,0,1,2,1,1,1,2,2,52,0,-87.2922927,30.4056563,2998,716
"43836",414,0,0,4,2,4,6,2,3,1,179,1,-84.3857442,30.4649282,2694,602
"43837",37,0,0,8,2,0,1,1,2,0,21,0,-80.109357,26.5114554,1480,739
"43838",76,0,0,5,2,1,1,0,1,0,73,1,-74.2208673,40.7564795,1137,727
"43839",95,1,1,6,1,3,1,1,3,0,34,1,-73.7889689,42.6547387,4452,654
"43841",155,0,0,0,1,1,2,1,1,1,76,0,-74.0828839,41.1091091,3580,720
"43843",118,0,0,4,1,3,2,1,2,0,69,1,-72.7274495,41.7370975,2443,598
"43844",77,1,1,5,2,0,1,1,2,1,36,1,-74.2678169,40.6640714,2265,698
"43845",144,1,1,0,3,0,2,3,2,1,45,1,-72.7274495,41.7660981,1303,792
"43847",153,0,0,9,1,2,2,1,1,0,90,1,-78.8439268,42.9719383,2541,619
"43848",122,0,0,5,0,4,2,1,2,0,109,0,-88.0411993,43.1095503,20611,587
"43849",250,0,0,6,0,4,4,2,1,0,133,0,-84.2542195,33.9025669,12042,491
"43852",154,0,0,8,2,0,2,1,2,0,73,1,-73.1231585,41.228775,2539,589
"43853",138,0,0,7,3,3,2,1,1,0,92,1,-74.0173484,40.7084274,3686,653
"43855",244,1,0,7,2,1,3,1,1,0,92,1,-73.6359602,40.7793075,3093,710
"43856",216,0,0,3,2,1,3,2,3,2,111,1,-93.1315648,44.9688472,1562,729
"43857",49,1,0,6,2,0,1,3,1,0,17,1,-93.3944439,45.1646841,987,784
"43858",210,1,0,4,1,1,3,3,1,0,136,0,-74.0476378,40.8876273,1210,705
"43859",44,0,0,2,0,3,1,1,3,2,17,0,-86.2818753,32.3864315,16066,551
"43860",209,0,0,7,0,3,3,1,1,1,87,1,-73.9109977,40.7633726,5179,696
"43861",135,0,0,9,1,3,2,0,1,0,83,0,-73.5653021,41.0249257,3989,658
"43862",68,0,0,0,1,1,1,2,1,0,39,1,-74.0828839,41.1091091,2646,714
"43863",205,0,0,5,0,3,3,1,1,0,146,0,-88.1535352,30.6587002,56462,539
"43864",302,1,1,5,1,4,5,2,1,0,171,1,-73.2824331,40.8357683,7608,552
"43865",222,0,0,3,0,2,3,1,1,1,86,1,-74.2707509,40.5827122,4125,693
"43866",69,0,0,9,1,0,1,2,2,0,44,1,-73.4474855,40.6826867,12237,537
"43867",63,1,0,9,2,3,1,2,2,0,59,1,-76.1493891,43.0756836,4891,656
"43868",90,0,0,7,1,1,1,1,1,1,59,1,-87.962884,43.0499798,27915,577
"43869",195,0,0,6,0,2,3,1,2,0,100,1,-88.1535352,30.6587002,14614,487
"43870",171,0,0,6,1,0,3,1,2,0,82,1,-80.2349196,25.7686714,3522,635
"43871",294,0,0,6,2,0,4,2,1,1,129,0,-82.4590282,28.0165404,5032,623
"43875",59,1,1,5,1,3,1,1,1,0,42,1,-80.0533253,26.7153474,4826,752
"43876",230,0,0,5,0,3,3,1,2,1,95,1,-73.4828374,40.7470968,12039,544
"43878",94,0,0,1,0,4,1,1,1,1,54,0,-84.4015075,33.5528023,17122,482
"43879",199,0,0,5,0,4,3,1,1,1,90,1,-73.5535234,40.6488134,5553,663
"43881",162,0,0,9,1,3,2,1,1,1,99,1,-80.1372757,26.180392,2029,671
"43883",201,0,0,2,0,4,3,3,1,0,179,1,-77.4902726,43.1107124,7343,525
"43884",73,0,0,4,2,4,1,1,2,0,50,0,-82.7023383,28.2333343,2011,670
"43885",313,1,1,4,2,0,4,2,1,1,99,0,-73.0700421,41.3427765,491,724
"43886",198,1,1,9,2,0,3,1,2,1,100,1,-80.2377078,25.7307897,2034,750
"43888",224,0,0,5,1,0,4,1,2,0,133,1,-73.6359602,40.6311473,2590,682
"43889",196,0,0,4,2,1,3,2,1,0,73,0,-82.5889012,27.4872771,3703,607
"43890",76,1,1,9,1,2,1,0,2,1,51,1,-82.4563199,27.9552692,2110,672
"43891",81,0,0,9,2,0,1,1,2,2,58,1,-80.1149414,26.237305,1408,791
"43892",64,0,0,8,0,4,1,2,3,0,19,1,-80.1819268,25.8909628,2646,689
"43895",237,0,0,9,1,2,3,3,2,2,95,1,-73.6506776,40.7987048,3135,680
"43896",99,0,0,9,0,4,1,1,1,0,87,1,-80.0590804,26.6188279,3729,636
"43897",81,0,0,5,1,0,1,1,2,0,18,0,-87.2922927,30.4056563,4204,695
"43898",92,0,0,2,0,1,1,2,1,0,71,1,-73.8477874,40.6616787,7148,516
"43900",82,1,1,2,0,3,1,0,2,0,49,1,-73.6359602,40.6311473,5241,659
"43901",55,0,0,4,0,2,1,2,2,2,39,1,-80.3769999,26.1089473,3153,629
"43903",163,0,0,4,0,4,2,2,2,0,105,1,-73.8566087,40.8382522,8861,521
"43904",216,0,0,4,2,4,3,3,2,0,75,0,-93.1980527,44.7497326,838,826
"43905",72,0,0,6,1,3,1,0,1,0,39,1,-73.4386466,41.0676906,1552,716
"43908",94,0,0,5,1,2,3,0,2,0,67,0,-74.6620003,40.3542647,2408,648
"43909",145,0,0,1,1,1,2,0,1,0,131,1,-78.8920444,42.9165666,3525,664
"43910",236,0,0,8,1,1,3,1,2,1,111,1,-73.5387991,41.0529585,2388,660
"43911",85,0,0,2,1,2,1,1,2,1,38,1,-72.8692711,41.3220272,1590,739
"43912",54,0,0,0,2,0,1,3,2,1,17,1,-73.9095279,40.7224092,4534,621
"43913",43,0,0,4,0,2,1,1,1,1,36,0,-87.8107561,42.750261,9249,593
"43914",224,0,0,5,0,4,3,1,2,0,115,1,-77.5963271,43.2202305,10751,595
"43917",157,0,0,5,1,1,2,0,2,0,120,1,-87.9383822,43.0738036,7533,510
"43918",106,1,0,9,0,4,2,2,2,1,73,1,-73.3767641,40.6821467,1490,786
"43919",87,0,0,4,1,2,1,1,1,0,41,1,-73.3767641,40.6821467,7185,566
"43922",159,0,0,6,1,1,3,0,2,1,108,0,-83.3749322,33.954258,2701,642
"43923",200,0,0,3,0,3,3,2,3,1,121,1,-73.8753525,41.0264709,2218,687
