"","X","convert_ind","discount","Home_policy_ind","df_prior_carrier","df_cov_package","df_cat_zone","number_drivers","num_loaned_veh","num_owned_veh","num_leased_veh","driver_age","split","freq_agent"
"42203",42203,0,0,0,4,1,3,2,2,1,0,126,"Train",0
"42204",42204,0,1,0,4,1,2,2,0,1,0,113,"Train",0
"42205",42205,0,0,0,0,0,4,1,1,1,0,49,"Train",1
"42206",42206,0,1,1,2,0,3,1,3,1,1,40,"Train",1
"42207",42207,NA,0,0,2,1,0,1,1,2,0,34,"Test",0
"42208",42208,0,1,1,0,0,4,3,2,2,1,118,"Train",1
"42209",42209,0,0,0,3,2,0,1,2,2,1,60,"Train",1
"42210",42210,0,1,0,0,1,2,2,1,3,1,121,"Train",0
"42211",42211,NA,0,0,3,1,2,3,1,2,1,130,"Test",0
"42212",42212,1,0,0,2,0,4,3,2,2,1,116,"Train",1
"42213",42213,0,0,0,1,0,1,3,1,2,2,126,"Train",1
"42214",42214,0,0,0,6,2,0,1,0,2,1,54,"Train",1
"42215",42215,0,0,0,4,0,1,4,1,1,1,108,"Train",1
"42216",42216,NA,0,0,4,1,1,1,3,1,0,43,"Test",1
"42217",42217,0,0,0,7,1,4,2,3,1,0,80,"Train",0
"42218",42218,NA,1,1,9,1,3,3,3,1,0,110,"Test",0
"42219",42219,1,0,0,7,1,1,1,1,2,0,46,"Train",0
"42220",42220,NA,0,0,2,0,4,2,0,1,1,92,"Test",0
"42221",42221,0,0,0,6,1,2,2,1,2,0,112,"Train",1
"42222",42222,0,0,0,5,2,1,3,1,1,1,95,"Train",1
"42223",42223,0,0,0,8,1,2,6,2,1,0,117,"Train",0
"42224",42224,0,1,1,6,1,0,2,3,2,0,60,"Train",1
"42225",42225,NA,0,0,2,2,1,3,0,2,0,100,"Test",0
"42226",42226,0,0,0,4,2,2,1,0,1,2,54,"Train",1
"42227",42227,NA,0,0,3,0,2,3,1,1,0,103,"Test",0
"42228",42228,1,1,1,4,2,0,2,1,1,0,100,"Train",0
"42229",42229,0,0,0,2,1,0,2,1,2,1,90,"Train",1
"42230",42230,1,0,0,4,1,3,2,0,1,1,70,"Train",0
"42231",42231,0,0,0,6,1,2,1,3,1,2,17,"Train",0
"42232",42232,0,0,0,2,0,3,3,1,3,1,142,"Train",1
"42233",42233,0,0,0,2,2,1,3,2,1,1,86,"Train",1
"42234",42234,0,0,0,0,1,0,3,2,1,0,86,"Train",0
"42235",42235,0,1,1,9,0,4,1,0,2,0,53,"Train",0
"42236",42236,NA,1,0,0,0,4,3,0,3,0,100,"Test",0
"42237",42237,0,0,0,6,0,3,1,2,1,1,48,"Train",1
"42238",42238,0,1,1,2,2,1,1,1,2,2,55,"Train",1
"42239",42239,1,1,1,7,1,2,1,0,1,0,17,"Train",1
"42240",42240,0,0,0,4,2,0,3,3,1,1,105,"Train",1
"42241",42241,0,0,0,6,0,4,2,0,1,0,102,"Train",1
"42242",42242,0,0,0,9,2,1,3,1,1,0,116,"Train",1
"42243",42243,0,1,1,2,0,4,1,2,2,2,59,"Train",1
"42244",42244,0,1,0,7,1,0,1,3,1,1,68,"Train",1
"42245",42245,0,0,0,5,0,4,1,3,1,0,58,"Train",0
"42246",42246,1,0,0,7,1,0,2,2,1,0,98,"Train",1
"42247",42247,0,1,1,2,0,0,1,1,1,0,39,"Train",0
"42248",42248,0,0,0,1,2,3,1,1,1,1,39,"Train",1
"42249",42249,NA,0,0,0,0,4,3,3,3,0,131,"Test",1
"42250",42250,0,1,1,0,1,1,4,2,1,1,131,"Train",0
"42251",42251,NA,0,0,4,0,4,3,0,2,0,131,"Test",0
"42252",42252,1,0,0,9,0,3,1,1,2,1,56,"Train",0
"42253",42253,0,0,0,5,1,0,1,3,2,0,53,"Train",1
"42254",42254,0,0,0,1,2,1,3,2,2,2,117,"Train",1
"42255",42255,0,1,1,4,2,0,2,2,2,2,69,"Train",0
"42256",42256,0,1,1,3,0,4,1,2,1,0,32,"Train",1
"42257",42257,0,0,0,9,2,1,3,2,3,0,133,"Train",1
"42258",42258,NA,0,0,3,2,1,2,0,2,0,84,"Test",1
"42259",42259,NA,0,0,2,0,1,1,1,2,0,66,"Test",1
"42260",42260,0,0,0,7,1,1,1,1,2,2,45,"Train",1
"42261",42261,0,0,0,5,0,4,2,2,2,1,96,"Train",0
"42262",42262,0,1,1,7,2,1,1,0,2,1,46,"Train",1
"42263",42263,0,1,1,1,0,3,2,2,1,2,74,"Train",0
"42264",42264,0,1,1,1,0,4,1,1,1,0,52,"Train",1
"42265",42265,0,1,0,7,0,3,2,3,3,1,107,"Train",1
"42266",42266,1,1,1,0,1,3,1,0,1,0,32,"Train",0
"42267",42267,0,0,0,7,0,1,1,2,2,0,47,"Train",0
"42268",42268,1,1,1,7,2,1,2,3,2,0,64,"Train",1
"42269",42269,0,1,1,8,1,3,2,0,2,0,124,"Train",1
"42270",42270,0,1,1,1,0,4,2,1,3,0,56,"Train",0
"42271",42271,NA,0,0,0,0,0,2,1,3,1,88,"Test",1
"42272",42272,NA,0,0,0,1,1,1,3,2,1,36,"Test",1
"42273",42273,0,0,0,9,0,3,2,1,2,0,75,"Train",0
"42274",42274,0,1,0,5,1,0,1,2,2,2,42,"Train",0
"42275",42275,0,1,0,4,1,2,1,0,1,0,67,"Train",1
"42276",42276,0,0,0,1,2,0,1,3,1,0,56,"Train",0
"42277",42277,0,0,0,2,0,4,1,3,2,2,48,"Train",0
"42278",42278,0,0,0,9,0,4,1,2,2,0,16,"Train",0
"42279",42279,1,0,0,0,0,2,3,2,1,2,122,"Train",0
"42280",42280,NA,0,0,3,2,1,5,2,1,0,117,"Test",1
"42281",42281,0,0,0,1,1,0,3,3,2,1,95,"Train",0
"42282",42282,0,0,0,2,1,1,3,2,3,2,149,"Train",1
"42283",42283,NA,1,1,1,1,2,1,1,1,0,54,"Test",1
"42284",42284,0,0,0,2,1,0,1,1,1,0,18,"Train",1
"42285",42285,0,0,0,4,0,3,2,2,3,1,107,"Train",1
"42286",42286,NA,1,1,4,1,0,1,1,1,0,53,"Test",1
"42287",42287,NA,0,0,6,1,3,1,0,1,1,53,"Test",1
"42288",42288,NA,0,0,0,1,3,2,3,1,0,97,"Test",1
"42289",42289,1,0,0,7,2,2,5,3,2,0,105,"Train",1
"42290",42290,0,0,0,4,1,2,2,1,2,0,105,"Train",0
"42291",42291,NA,0,0,0,0,4,1,2,3,0,62,"Test",0
"42292",42292,NA,0,0,6,2,1,3,2,2,1,103,"Test",1
"42293",42293,NA,0,0,5,2,2,3,0,1,1,128,"Test",1
"42294",42294,0,1,0,4,1,1,3,1,1,0,121,"Train",1
"42295",42295,0,0,0,9,2,1,5,0,1,0,165,"Train",1
"42296",42296,NA,0,0,5,1,1,1,1,1,0,46,"Test",1
"42297",42297,0,0,0,4,1,3,1,2,2,0,32,"Train",1
"42298",42298,0,1,1,5,0,3,2,3,2,0,111,"Train",1
"42299",42299,0,0,0,2,2,0,1,2,2,1,49,"Train",1
"42300",42300,0,0,0,8,0,4,1,3,1,1,19,"Train",1
"42301",42301,0,0,0,9,0,4,2,3,3,0,74,"Train",0
"42302",42302,0,1,0,4,0,3,1,1,1,0,56,"Train",1
"42303",42303,0,0,0,4,1,2,2,2,1,2,54,"Train",1
"42304",42304,NA,0,0,5,1,1,2,1,3,0,62,"Test",1
"42305",42305,0,0,0,9,1,3,2,0,1,1,88,"Train",1
"42306",42306,NA,0,0,6,1,1,4,2,2,0,90,"Test",1
"42307",42307,0,0,0,3,1,3,4,1,1,0,195,"Train",0
"42308",42308,0,0,0,5,1,0,1,0,1,1,18,"Train",1
"42309",42309,0,1,0,0,2,1,1,0,1,0,17,"Train",0
"42310",42310,NA,0,0,0,0,4,3,0,3,0,118,"Test",1
"42311",42311,NA,0,0,5,2,0,6,1,3,1,167,"Test",1
"42312",42312,0,0,0,2,2,0,3,0,2,0,120,"Train",1
"42313",42313,0,0,0,6,0,4,4,2,2,1,135,"Train",1
"42314",42314,0,0,0,0,1,2,1,1,3,0,36,"Train",1
"42315",42315,0,0,0,4,1,2,5,1,2,2,142,"Train",1
"42316",42316,0,0,0,8,0,1,1,2,1,2,53,"Train",1
"42317",42317,0,0,0,5,0,2,1,0,2,2,67,"Train",1
"42318",42318,NA,0,0,3,2,0,1,0,1,1,44,"Test",1
"42319",42319,0,1,1,2,1,2,1,3,3,0,59,"Train",1
"42320",42320,0,0,0,5,2,1,6,0,2,1,169,"Train",1
"42321",42321,0,0,0,1,0,4,4,2,2,0,110,"Train",1
"42322",42322,0,0,0,9,0,3,1,1,1,0,72,"Train",0
"42323",42323,NA,0,0,2,1,4,1,1,1,0,70,"Test",1
"42324",42324,0,0,0,5,2,3,4,1,1,0,82,"Train",0
"42325",42325,NA,1,1,7,1,2,5,0,2,1,160,"Test",1
"42326",42326,1,0,0,2,0,4,1,2,1,0,58,"Train",1
"42327",42327,1,0,0,3,2,1,1,0,1,2,37,"Train",1
"42328",42328,0,0,0,2,3,2,1,1,1,2,30,"Train",1
"42329",42329,0,0,0,3,2,0,3,2,2,2,89,"Train",1
"42330",42330,0,0,0,2,0,4,1,2,1,0,16,"Train",1
"42331",42331,0,0,0,4,1,0,1,3,2,1,20,"Train",1
"42332",42332,0,0,0,9,0,4,2,1,2,2,86,"Train",1
"42333",42333,0,0,0,3,1,2,5,1,2,0,134,"Train",1
"42334",42334,0,0,0,4,1,0,1,1,2,1,17,"Train",1
"42335",42335,0,0,0,5,0,3,3,2,2,1,112,"Train",0
"42336",42336,NA,1,1,5,2,0,3,0,2,2,134,"Test",1
"42337",42337,0,0,0,4,2,3,2,1,2,1,68,"Train",0
"42338",42338,0,0,0,4,2,0,3,0,1,0,131,"Train",1
"42339",42339,0,0,0,1,0,4,5,0,1,0,175,"Train",1
"42340",42340,NA,1,0,7,0,3,1,2,1,0,38,"Test",1
"42341",42341,1,1,1,6,2,1,3,2,1,0,134,"Train",0
"42342",42342,NA,0,0,8,0,3,3,1,2,0,81,"Test",1
"42343",42343,0,0,0,4,2,0,3,0,2,0,121,"Train",1
"42344",42344,1,0,0,1,0,3,1,1,1,0,67,"Train",1
"42345",42345,0,0,0,1,1,1,2,1,1,0,129,"Train",0
"42346",42346,0,0,0,1,2,0,3,1,2,0,131,"Train",0
"42347",42347,NA,0,0,1,2,0,1,1,1,0,44,"Test",1
"42348",42348,NA,1,1,6,2,4,1,2,2,1,43,"Test",1
"42349",42349,NA,0,0,7,0,3,1,0,3,2,47,"Test",1
"42350",42350,0,0,0,2,0,0,1,0,2,1,33,"Train",0
"42351",42351,0,1,1,0,1,1,4,2,3,0,107,"Train",1
"42352",42352,NA,0,0,5,0,4,2,0,2,1,102,"Test",0
"42353",42353,0,0,0,3,0,0,4,2,2,0,158,"Train",1
"42354",42354,NA,0,0,8,2,1,1,1,2,0,61,"Test",1
"42355",42355,0,0,0,6,1,2,1,0,1,0,29,"Train",1
"42356",42356,0,0,0,2,1,2,1,2,2,1,49,"Train",1
"42357",42357,0,0,0,0,0,4,5,1,1,0,140,"Train",1
"42358",42358,0,0,0,9,0,4,2,0,1,0,103,"Train",1
"42359",42359,0,0,0,0,0,4,1,2,1,0,35,"Train",0
"42360",42360,0,0,0,9,1,0,1,1,2,1,65,"Train",1
"42361",42361,NA,0,0,5,1,1,3,2,2,0,135,"Test",1
"42362",42362,0,1,1,4,1,3,1,2,1,1,34,"Train",1
"42363",42363,0,0,0,4,0,4,4,1,1,0,99,"Train",1
"42364",42364,NA,0,0,7,0,3,2,2,1,0,116,"Test",1
"42365",42365,0,0,0,4,0,0,2,3,1,0,125,"Train",1
"42366",42366,0,0,0,2,0,4,2,2,2,1,51,"Train",0
"42367",42367,0,0,0,7,0,4,1,2,2,0,54,"Train",0
"42368",42368,0,1,1,3,0,3,3,1,1,0,115,"Train",1
"42369",42369,NA,0,0,0,1,3,3,1,2,0,77,"Test",1
"42370",42370,NA,0,0,7,2,0,1,1,2,0,17,"Test",1
"42371",42371,0,0,0,0,1,3,2,3,2,0,80,"Train",1
"42372",42372,NA,0,0,0,2,0,3,0,1,1,108,"Test",1
"42373",42373,0,0,0,7,0,4,3,1,2,0,103,"Train",1
"42374",42374,0,0,0,9,1,1,1,2,1,0,65,"Train",0
"42375",42375,1,0,0,4,1,1,1,1,1,2,35,"Train",1
"42376",42376,NA,0,0,4,1,3,4,1,2,0,111,"Test",1
"42377",42377,0,0,0,0,2,0,1,0,2,0,63,"Train",1
"42378",42378,0,0,0,4,0,4,2,1,2,0,73,"Train",0
"42379",42379,0,1,1,6,0,3,3,1,2,0,123,"Train",0
"42380",42380,0,0,0,5,0,2,2,1,1,0,87,"Train",0
"42381",42381,0,1,1,4,0,4,2,1,2,1,114,"Train",0
"42382",42382,0,0,0,9,0,4,1,1,2,0,20,"Train",1
"42383",42383,0,1,1,2,0,3,4,3,2,1,107,"Train",0
"42384",42384,0,0,0,5,1,2,3,2,1,2,98,"Train",1
"42385",42385,1,1,1,0,1,3,3,2,1,0,114,"Train",0
"42386",42386,NA,0,0,9,0,4,2,1,1,0,95,"Test",1
"42387",42387,NA,0,0,6,1,2,1,2,2,0,43,"Test",1
"42388",42388,NA,0,0,3,0,3,4,2,2,1,150,"Test",1
"42389",42389,0,1,1,4,0,4,1,1,2,0,47,"Train",0
"42390",42390,0,1,0,9,1,4,1,1,3,0,49,"Train",0
"42391",42391,0,1,1,2,2,2,1,1,3,0,52,"Train",1
"42392",42392,NA,0,0,9,1,1,2,1,1,0,106,"Test",1
"42393",42393,1,0,0,2,1,0,1,0,1,0,43,"Train",1
"42394",42394,0,0,0,0,1,0,1,2,1,0,43,"Train",1
"42395",42395,0,0,0,0,2,1,3,1,2,0,66,"Train",1
"42396",42396,1,0,0,1,2,1,2,2,1,1,51,"Train",1
"42397",42397,0,1,0,0,0,2,1,0,1,0,49,"Train",1
"42398",42398,0,0,0,1,2,1,3,0,2,1,78,"Train",1
"42399",42399,0,0,0,0,2,1,2,1,2,0,92,"Train",0
"42400",42400,0,0,0,9,1,0,1,1,1,0,18,"Train",0
"42401",42401,NA,0,0,5,1,0,2,2,2,1,109,"Test",1
"42402",42402,0,0,0,9,1,2,1,2,1,1,52,"Train",1
"42403",42403,NA,1,0,3,2,1,2,2,1,1,73,"Test",0
"42404",42404,NA,0,0,4,1,2,5,0,2,0,118,"Test",1
"42405",42405,0,1,0,1,1,2,3,0,3,0,95,"Train",1
"42406",42406,0,0,0,1,1,1,1,1,1,1,45,"Train",1
"42407",42407,1,0,0,4,2,0,1,1,1,0,34,"Train",0
"42408",42408,0,1,1,5,2,0,1,1,2,0,53,"Train",1
"42409",42409,0,1,1,0,1,3,2,1,1,0,95,"Train",1
"42410",42410,0,0,0,4,2,0,1,2,2,0,36,"Train",1
"42411",42411,NA,0,0,0,0,3,1,0,1,1,50,"Test",0
"42412",42412,0,0,0,1,0,1,2,1,1,0,123,"Train",0
"42413",42413,0,1,0,7,0,3,3,1,3,1,83,"Train",1
"42414",42414,0,1,1,4,1,2,1,1,2,1,35,"Train",1
"42415",42415,NA,1,1,6,0,4,3,2,3,0,91,"Test",0
"42416",42416,0,0,0,9,2,1,1,1,1,0,41,"Train",1
"42417",42417,NA,0,0,5,1,1,2,0,2,0,69,"Test",0
"42418",42418,0,1,1,6,0,4,1,0,1,0,37,"Train",1
"42419",42419,0,0,0,2,1,0,1,0,2,1,36,"Train",1
"42420",42420,NA,0,0,6,2,0,1,1,3,0,41,"Test",1
"42421",42421,0,1,1,0,0,3,3,3,1,0,76,"Train",0
"42422",42422,NA,0,0,0,2,4,2,0,1,1,86,"Test",1
"42423",42423,1,1,1,1,2,1,2,3,1,0,46,"Train",1
"42424",42424,0,0,0,2,2,0,1,2,3,1,48,"Train",1
"42425",42425,0,0,0,3,2,0,3,1,1,2,78,"Train",1
"42426",42426,0,0,0,2,1,2,2,3,2,1,110,"Train",1
"42427",42427,1,0,0,9,1,2,3,0,2,2,101,"Train",0
"42428",42428,NA,0,0,9,0,4,3,0,1,1,122,"Test",1
"42429",42429,0,1,1,2,0,3,1,0,1,0,50,"Train",0
"42430",42430,0,0,0,3,1,1,1,1,2,0,64,"Train",0
"42431",42431,0,1,1,5,0,4,1,1,2,0,35,"Train",0
"42432",42432,NA,0,0,1,0,4,3,2,3,1,91,"Test",1
"42433",42433,0,0,0,1,1,0,6,3,1,0,165,"Train",0
"42434",42434,0,0,0,1,2,4,2,1,2,1,123,"Train",1
"42435",42435,NA,0,0,6,1,3,3,1,1,2,104,"Test",1
"42436",42436,0,0,0,2,2,0,2,2,2,1,114,"Train",1
"42437",42437,0,1,0,4,0,2,1,2,1,0,41,"Train",1
"42438",42438,0,0,0,5,0,4,2,2,1,1,99,"Train",1
"42439",42439,0,0,0,4,0,4,1,0,1,0,32,"Train",0
"42440",42440,0,0,0,1,0,1,2,3,3,0,92,"Train",1
"42441",42441,0,0,0,6,0,4,1,2,2,0,42,"Train",0
"42442",42442,0,1,1,7,0,3,1,2,1,0,57,"Train",0
"42443",42443,0,1,0,9,0,4,2,1,2,0,115,"Train",1
"42444",42444,NA,0,0,4,0,3,3,1,1,0,89,"Test",1
"42445",42445,NA,0,0,5,2,1,5,3,1,0,136,"Test",1
"42446",42446,NA,0,0,4,1,2,1,2,1,0,57,"Test",1
"42447",42447,NA,0,0,8,1,3,1,2,1,0,50,"Test",1
"42448",42448,0,0,0,4,0,3,1,2,1,0,41,"Train",1
"42449",42449,0,1,1,6,0,3,2,1,1,0,100,"Train",0
"42450",42450,0,0,0,4,2,1,1,1,3,0,61,"Train",1
"42451",42451,0,1,1,0,1,2,1,3,2,2,29,"Train",1
"42452",42452,0,1,1,4,0,2,5,1,2,0,136,"Train",1
"42453",42453,0,0,0,5,0,1,3,2,1,1,88,"Train",1
"42454",42454,0,0,0,1,1,1,2,1,1,1,47,"Train",1
"42455",42455,0,0,0,1,2,1,2,2,1,0,114,"Train",1
"42456",42456,0,0,0,2,0,4,1,1,3,0,17,"Train",1
"42457",42457,0,0,0,2,0,2,3,2,3,0,82,"Train",1
"42458",42458,0,1,1,5,2,2,3,0,2,1,113,"Train",1
"42459",42459,0,1,1,4,2,1,1,1,1,2,17,"Train",1
"42460",42460,1,0,0,5,1,2,3,1,2,0,125,"Train",1
"42461",42461,NA,0,0,3,0,4,1,1,1,0,58,"Test",0
"42462",42462,NA,1,1,8,2,1,1,3,2,0,54,"Test",1
"42463",42463,0,1,0,3,0,0,2,2,1,0,112,"Train",1
"42464",42464,NA,0,0,0,1,2,2,3,2,1,102,"Test",0
"42465",42465,0,1,1,7,0,3,3,1,3,0,74,"Train",1
"42466",42466,NA,0,0,7,0,3,2,0,1,1,106,"Test",1
"42467",42467,NA,0,0,5,2,1,2,1,1,0,120,"Test",0
"42468",42468,0,0,0,5,1,2,4,1,1,0,140,"Train",1
"42469",42469,1,0,0,2,2,1,1,1,1,0,68,"Train",1
"42470",42470,0,0,0,1,2,2,1,0,3,1,52,"Train",1
"42471",42471,0,0,0,0,1,2,2,2,3,1,65,"Train",0
"42472",42472,0,0,0,0,0,4,2,1,2,0,114,"Train",0
"42473",42473,NA,0,0,4,1,0,5,2,1,0,152,"Test",0
"42474",42474,NA,0,0,4,2,3,2,2,2,0,96,"Test",1
"42475",42475,NA,1,1,2,0,2,4,2,1,1,128,"Test",1
"42476",42476,0,0,0,7,1,2,3,2,1,0,110,"Train",0
"42477",42477,0,0,0,6,0,4,1,1,3,0,41,"Train",1
"42478",42478,0,0,0,4,0,4,6,1,1,0,156,"Train",1
"42479",42479,0,1,0,1,2,1,5,1,2,2,164,"Train",1
"42480",42480,0,0,0,6,1,0,1,2,3,1,48,"Train",1
"42481",42481,0,0,0,2,0,3,4,1,2,1,160,"Train",1
"42482",42482,0,0,0,9,2,0,3,1,2,1,77,"Train",1
"42483",42483,0,0,0,6,0,4,1,2,1,1,36,"Train",1
"42484",42484,0,0,0,7,1,1,3,0,1,1,136,"Train",1
"42485",42485,0,0,0,8,2,0,3,2,2,0,149,"Train",1
"42486",42486,NA,0,0,8,2,0,1,1,2,0,64,"Test",1
"42487",42487,0,1,0,0,0,4,2,1,1,0,117,"Train",0
"42488",42488,0,0,0,2,2,2,1,0,2,0,60,"Train",1
"42489",42489,NA,0,0,1,1,0,1,0,1,0,43,"Test",0
"42490",42490,0,0,0,7,0,3,2,2,1,0,109,"Train",1
"42491",42491,NA,1,1,3,1,0,4,3,1,2,167,"Test",1
"42492",42492,0,0,0,3,0,4,1,0,2,0,67,"Train",1
"42493",42493,NA,0,0,2,2,1,3,1,3,1,129,"Test",0
"42494",42494,NA,0,0,9,0,4,4,3,1,0,159,"Test",1
"42495",42495,1,0,0,6,2,1,2,2,1,0,95,"Train",0
"42496",42496,0,0,0,0,0,4,2,0,2,0,85,"Train",1
"42497",42497,NA,0,0,6,2,0,2,1,2,0,137,"Test",1
"42498",42498,0,0,0,1,1,1,4,1,2,0,91,"Train",1
"42499",42499,0,0,0,7,1,2,4,1,2,2,150,"Train",1
"42500",42500,0,1,1,7,0,3,1,1,2,1,56,"Train",0
"42501",42501,0,0,0,0,1,0,3,1,1,0,96,"Train",0
"42502",42502,0,0,0,5,1,2,2,1,2,0,130,"Train",1
"42503",42503,0,0,0,5,0,4,5,1,2,0,148,"Train",1
"42504",42504,0,1,1,7,1,0,2,3,2,1,88,"Train",0
"42505",42505,0,0,0,9,1,3,2,2,1,2,121,"Train",0
"42506",42506,0,0,0,1,0,3,2,0,2,0,80,"Train",1
"42507",42507,0,0,0,0,1,0,1,0,1,0,42,"Train",1
"42508",42508,0,0,0,4,2,2,2,3,1,1,59,"Train",0
"42509",42509,NA,0,0,3,0,4,5,1,1,2,171,"Test",0
"42510",42510,0,0,0,4,1,2,1,2,2,0,47,"Train",1
"42511",42511,NA,0,0,8,0,4,1,2,1,0,65,"Test",1
"42512",42512,0,0,0,3,1,2,1,0,1,0,56,"Train",1
"42513",42513,NA,1,1,5,0,4,1,3,3,0,90,"Test",1
"42514",42514,0,0,0,0,0,4,2,0,1,0,59,"Train",0
"42515",42515,0,0,0,0,0,4,5,1,1,0,163,"Train",0
"42516",42516,NA,0,0,9,0,3,5,1,1,0,129,"Test",1
"42517",42517,0,1,1,1,1,0,5,0,1,0,155,"Train",1
"42518",42518,0,0,0,2,0,0,2,0,1,0,109,"Train",0
"42519",42519,0,1,1,3,1,2,1,2,1,2,44,"Train",1
"42520",42520,0,1,1,6,0,1,1,2,1,0,46,"Train",1
"42521",42521,0,0,0,2,1,2,1,0,1,0,46,"Train",0
"42522",42522,NA,1,1,3,1,3,2,0,3,0,60,"Test",1
"42523",42523,0,0,0,4,2,0,1,3,1,1,52,"Train",1
"42524",42524,0,0,0,8,1,2,3,1,1,0,146,"Train",1
"42525",42525,0,0,0,9,2,1,1,1,1,0,58,"Train",1
"42526",42526,NA,0,0,9,1,2,1,3,3,0,38,"Test",1
"42527",42527,NA,0,0,3,1,2,1,2,1,0,57,"Test",1
"42528",42528,0,0,0,2,1,1,1,0,2,0,30,"Train",1
"42529",42529,0,0,0,4,1,0,1,3,2,0,44,"Train",1
"42530",42530,0,0,0,9,1,2,2,1,3,0,115,"Train",1
"42531",42531,NA,1,1,7,0,4,2,0,1,0,104,"Test",1
"42532",42532,1,0,0,3,0,1,3,2,1,0,161,"Train",1
"42533",42533,0,0,0,4,0,0,2,3,1,0,69,"Train",1
"42534",42534,0,0,0,5,0,0,1,1,1,1,55,"Train",1
"42535",42535,NA,0,0,3,2,1,4,1,3,0,114,"Test",1
"42536",42536,0,0,0,1,1,2,2,2,2,1,64,"Train",1
"42537",42537,0,0,0,1,2,2,2,1,3,0,69,"Train",0
"42538",42538,0,1,1,0,2,0,5,3,3,1,136,"Train",1
"42539",42539,NA,1,0,4,1,2,1,3,1,0,49,"Test",0
"42540",42540,NA,1,0,3,0,4,4,1,1,0,91,"Test",0
"42541",42541,0,0,0,4,0,1,2,1,1,0,97,"Train",1
"42542",42542,NA,0,0,0,1,1,1,2,3,0,20,"Test",0
"42543",42543,0,1,1,5,0,4,6,0,1,0,147,"Train",0
"42544",42544,1,1,0,7,0,4,2,1,1,1,78,"Train",1
"42545",42545,0,0,0,0,1,2,1,0,1,0,27,"Train",1
"42546",42546,0,0,0,8,2,3,1,1,1,0,60,"Train",1
"42547",42547,0,0,0,3,1,3,1,3,1,1,70,"Train",1
"42548",42548,0,0,0,5,2,1,1,2,1,2,66,"Train",1
"42549",42549,0,0,0,3,2,4,3,1,2,0,127,"Train",1
"42550",42550,NA,0,0,2,1,3,1,1,2,1,63,"Test",0
"42551",42551,0,0,0,7,2,0,2,2,2,1,58,"Train",1
"42552",42552,0,1,1,8,2,1,2,3,2,0,101,"Train",1
"42553",42553,0,0,0,7,0,0,1,2,1,0,44,"Train",0
"42554",42554,0,0,0,9,0,0,4,1,2,0,102,"Train",0
"42555",42555,0,0,0,7,1,1,2,2,3,2,84,"Train",0
"42556",42556,0,0,0,6,0,0,1,0,2,1,40,"Train",0
"42557",42557,0,1,1,3,1,1,2,2,2,0,118,"Train",1
"42558",42558,NA,0,0,7,2,0,2,2,1,1,68,"Test",1
"42559",42559,1,1,0,9,2,3,2,1,1,0,73,"Train",1
"42560",42560,0,0,0,0,0,2,5,1,1,1,160,"Train",1
"42561",42561,0,0,0,7,1,4,2,1,3,1,83,"Train",1
"42562",42562,NA,0,0,0,1,1,3,3,3,1,110,"Test",1
"42563",42563,0,0,0,9,2,0,4,2,1,0,133,"Train",1
"42564",42564,0,0,0,4,2,0,1,1,1,0,54,"Train",0
"42565",42565,0,0,0,2,0,4,2,2,1,0,78,"Train",1
"42566",42566,0,0,0,1,2,0,2,1,1,1,93,"Train",1
"42567",42567,NA,1,1,0,2,2,1,1,1,1,52,"Test",0
"42568",42568,0,0,0,6,1,4,2,0,3,0,119,"Train",1
"42569",42569,1,1,0,0,1,3,1,2,1,2,50,"Train",1
"42570",42570,0,0,0,4,1,1,3,2,1,0,137,"Train",0
"42571",42571,NA,0,0,5,1,3,1,2,1,0,36,"Test",1
"42572",42572,0,1,0,6,2,2,1,0,1,1,53,"Train",1
"42573",42573,NA,0,0,8,1,2,2,0,2,0,113,"Test",1
"42574",42574,0,0,0,0,0,4,2,1,3,0,88,"Train",1
"42575",42575,0,0,0,1,1,2,1,2,2,0,43,"Train",1
"42576",42576,0,1,0,9,2,0,1,1,1,1,52,"Train",1
"42577",42577,0,0,0,6,0,2,3,2,1,1,115,"Train",1
"42578",42578,0,0,0,5,1,3,3,1,1,0,90,"Train",0
"42579",42579,0,0,0,5,0,4,4,2,1,0,110,"Train",0
"42580",42580,0,0,0,4,1,1,3,3,2,0,118,"Train",1
"42581",42581,0,0,0,1,2,0,3,1,1,1,103,"Train",0
"42582",42582,0,0,0,3,1,1,3,1,3,0,85,"Train",1
"42583",42583,NA,1,1,2,1,2,1,1,2,2,53,"Test",1
"42584",42584,0,0,0,7,0,0,5,1,2,2,132,"Train",1
"42585",42585,0,0,0,1,2,0,2,2,1,1,90,"Train",1
"42586",42586,1,0,0,1,2,0,1,3,1,0,17,"Train",0
"42587",42587,NA,0,0,7,0,4,4,1,2,2,93,"Test",0
"42588",42588,0,0,0,4,0,0,2,0,1,1,106,"Train",1
"42589",42589,0,1,1,5,2,0,3,1,1,0,86,"Train",0
"42590",42590,0,0,0,2,0,2,1,2,2,1,27,"Train",0
"42591",42591,0,0,0,2,0,3,1,1,2,1,17,"Train",1
"42592",42592,1,0,0,0,0,4,1,1,2,0,44,"Train",0
"42593",42593,0,1,0,4,1,2,3,1,2,1,106,"Train",0
"42594",42594,NA,0,0,2,2,1,1,2,1,1,45,"Test",0
"42595",42595,0,1,1,8,2,1,2,1,2,0,103,"Train",1
"42596",42596,0,0,0,2,0,3,2,2,3,0,65,"Train",0
