discount,Home_policy_ind,m_living_status,m_ownership,df_prior_carrier,df_cov_package,df_cat_zone,quoted_amt,credit_score,number_drivers,num_loaned_veh,num_owned_veh,num_leased_veh,driver_age,n_safty_rating,car_age,n_car,lon,lat,state_id,Agent_cd,num_date,county_name,n_gender,max_high_edu
0,0,2,0,4,1,1,3343,532,1,1,2,1,50,80,5,2,-78.8778946,42.9752741,5,45837420,17793.625,67,1,0
0,0,0,0,0,1,0,2792,670,2,1,2,2,28,46,6,2,-80.2711588,25.8618743,0,62748310,17028.625,81,0,1
0,0,2,0,2,3,2,3037,644,2,2,3,0,40,92,4,2,-74.2766186,40.5090949,6,99420248,16826.625,110,0,1
0,0,1,0,1,1,2,1941,748,1,1,2,0,60,93,4,2,-80.2934522,26.0272663,0,55351747,16479.625,12,-1,1
1,1,0,2,9,2,4,6576,539,1,2,2,1,18,62,5,2,-74.0593872,40.9877985,6,55864316,16704.625,93,1,0
1,1,0,1,7,2,0,9801,543,1,2,1,0,19,50,6,2,-73.7330753,40.7612957,5,30906292,17219.625,29,-1,0
1,1,0,0,0,2,4,2736,733,2,1,3,1,39,66,6,1,-80.2432839,25.9595052,0,20834016,16613.625,81,-2,0
0,0,1,1,1,1,1,1791,769,1,2,1,0,31,69,6,2,-81.7294702,30.3065729,0,13469725,17596.625,56,1,0
0,0,1,2,4,2,4,2341,682,2,0,2,0,44,72,4,2,-74.3851379,40.6407094,6,71716861,16931.625,98,-2,1
0,0,0,0,4,0,0,5631,656,2,1,1,0,28,47,4,3,-93.1855735,44.9790183,7,41926877,17577.625,84,0,1
0,0,0,0,6,0,0,1218,747,4,1,3,1,34,70,4,2,-80.3547286,25.7327581,0,37520067,17828.625,81,0,1
0,0,1,0,0,2,3,7788,498,1,0,2,1,49,71,8,2,-73.9154069,40.8515872,5,94320277,16719.625,1,1,1
1,1,1,0,4,2,1,6199,591,3,2,1,0,34,67,8,1,-74.0623244,40.9020267,6,79113726,17008.625,93,1,1
0,0,2,0,0,2,3,10514,488,2,2,1,2,58,59,6,2,-73.859549,40.811547,5,73458039,16965.625,1,-2,1
0,0,1,0,3,0,1,8238,537,3,0,2,1,31,68,6,3,-80.1484407,25.8535635,0,84927929,16749.625,81,-1,1
0,0,1,1,9,1,1,2065,647,2,0,3,1,44,60,5,2,-82.7616822,28.0910357,0,30530071,17344.625,85,0,1
1,1,0,0,3,0,0,2427,657,3,1,2,1,22,62,4,2,-77.590597,43.1480375,5,68837393,16726.625,26,1,1
0,0,2,0,4,2,3,2749,656,1,2,2,0,56,81,2,2,-81.4114142,30.2745944,0,13469725,17635.625,56,1,0
0,0,1,0,4,3,3,6880,515,1,0,1,0,50,81,7,3,-80.4367421,25.4921341,0,24794622,17025.625,81,-1,1
0,0,2,0,2,1,2,1940,738,2,2,2,0,54,94,1,1,-93.2885455,44.9061358,7,28009950,17616.625,44,0,1
1,0,1,0,4,1,1,2983,596,2,0,3,1,52,84,6,2,-80.2711588,25.7213213,0,18631234,16752.625,81,0,0
0,0,0,0,5,2,4,1080,721,1,1,2,0,18,82,6,2,-74.2912872,40.6772404,6,14024814,17090.625,98,-1,0
0,0,0,1,7,0,1,1837,743,2,2,2,0,29,60,6,2,-74.0388252,40.9528921,6,76330645,16487.625,93,0,0
0,0,1,0,4,1,1,4801,671,2,2,3,1,44,76,3,2,-73.7095365,40.7430884,5,76271163,16754.625,29,2,1
0,0,0,0,5,2,4,7241,520,1,0,2,0,17,67,9,2,-73.8477874,40.7901266,5,84706880,16986.625,29,1,0
0,0,2,1,0,2,4,12222,534,2,2,2,2,52,66,8,2,-86.8512078,33.5199899,1,45474819,17743.625,45,2,1
0,0,2,0,7,1,1,5823,589,1,2,1,1,38,84,6,2,-74.0946311,40.6274394,5,33105135,16598.625,69,-1,1
0,0,1,2,6,1,3,1697,717,2,3,2,1,51,58,4,2,-93.3003292,45.0551429,7,26925943,16673.625,44,-2,1
0,0,1,0,1,2,3,7145,585,1,1,2,0,59,52,5,2,-89.3199999,43.1,2,92417766,17498.625,91,-1,1
0,0,1,0,5,2,2,8391,611,1,2,2,1,61,84,4,2,-73.7536695,40.9342921,5,74355463,17048.625,94,-1,1
1,1,0,0,3,0,0,1165,792,1,1,3,0,22,28,4,2,-74.0211989,40.7629831,6,36565102,16448.625,58,1,1
0,0,2,0,0,3,0,5052,659,1,0,1,1,51,48,2,2,-73.706594,40.6710379,5,63287205,16684.625,104,1,0
0,0,0,0,4,1,2,4167,663,2,3,1,2,34,78,4,2,-73.7889689,40.9196897,5,22064531,17098.625,94,0,1
0,0,1,0,1,0,2,1932,743,1,0,2,2,33,67,5,2,-73.6447908,40.7583894,5,75588957,16535.625,104,1,0
1,1,0,0,1,1,3,2755,714,1,0,2,0,18,85,4,2,-81.6418656,30.346791,0,50125954,16991.625,56,1,0
0,0,1,0,3,2,1,6290,546,2,3,2,2,50,76,7,2,-73.706594,40.720444,5,70496981,17596.625,104,-2,0
0,0,0,0,7,2,3,7723,547,3,2,2,0,29,70,6,3,-74.1827119,40.5952146,5,48456518,17347.625,69,-1,1
0,0,0,2,0,2,4,1028,737,4,0,1,0,33,71,6,2,-80.1596041,26.0181766,0,48947678,17188.625,12,4,1
0,0,0,0,8,2,4,3913,656,3,0,1,0,27,68,7,3,-73.1644628,41.2007682,3,16058900,17326.625,107,3,0
1,1,0,0,4,1,4,2250,668,3,3,2,0,23,49,4,2,-80.1540226,26.5145591,0,13469725,17768.625,97,-3,1
0,0,0,0,5,0,0,3576,614,4,1,2,0,29,77,4,3,-74.1416127,40.8811561,6,77414412,17155.625,109,-2,1
0,0,1,1,7,2,4,4069,577,2,0,2,0,59,50,5,2,-73.9154069,40.6639181,5,80118495,16905.625,50,0,1
0,0,0,0,9,1,1,6722,543,4,1,1,0,38,72,5,2,-73.6227136,40.8155959,5,86979213,17560.625,104,0,1
0,0,0,1,4,2,3,11829,665,2,1,1,1,43,60,4,2,-74.1827119,40.555548,5,48456518,16884.625,69,-2,1
1,0,2,2,9,1,3,6186,590,2,2,1,1,59,65,5,2,-87.8255007,42.638141,2,55349456,17042.625,102,2,1
0,0,1,0,7,0,0,3958,636,3,2,3,1,36,55,6,2,-73.9683102,40.7999209,5,22683706,16612.625,78,-1,1
1,1,0,0,1,1,1,17087,521,3,1,3,0,27,68,3,2,-83.3742647,33.9517842,4,68934444,16748.625,75,-1,1
0,0,1,0,0,0,1,1646,746,1,1,1,1,45,68,8,2,-75.2180052,39.3876217,6,47577065,17828.625,30,1,0
1,0,1,1,2,0,0,999,760,1,2,2,0,49,60,6,3,-74.7775938,40.1163333,6,61366825,17570.625,39,-1,1
0,0,1,0,4,2,3,1571,733,3,2,1,0,48,78,4,2,-82.2420317,27.9346203,0,89806587,17031.625,100,-1,0
1,1,0,0,5,1,2,199,755,2,0,1,0,38,49,4,2,-73.9433299,40.8173411,5,98444667,17871.625,78,2,0
0,0,1,0,6,1,0,2847,722,1,3,1,2,63,92,4,2,-80.2056382,25.7564471,0,30447369,17651.625,81,-1,0
0,0,2,0,2,1,3,3223,626,2,0,1,2,66,80,4,2,-75.064035,39.9135471,6,72727367,16646.625,99,0,1
0,0,0,0,4,2,4,21461,545,2,2,1,1,34,86,5,2,-87.8304145,42.564798,2,90332228,16815.625,102,2,1
1,1,0,1,9,2,0,9223,570,2,1,1,0,32,58,6,3,-87.9775787,43.0842021,2,52587537,16501.625,53,2,0
1,0,1,1,0,0,3,1524,718,1,0,1,1,66,79,6,3,-73.9001578,41.6940961,5,61057584,17619.625,7,1,0
1,1,1,0,7,0,0,4889,594,2,2,1,1,62,75,4,2,-74.3176876,40.4601511,6,15910446,17075.625,110,-2,1
0,0,2,0,4,0,0,1450,727,2,2,3,0,42,87,6,2,-74.3646122,40.7146376,6,83514693,16776.625,98,0,1
0,0,1,0,6,2,2,39506,592,3,0,1,0,50,80,7,2,-86.7919009,33.4306545,1,59442335,16858.625,45,-1,1
0,0,1,0,1,2,4,2850,669,2,2,3,0,51,54,3,2,-82.7940297,27.9180298,0,20393952,17078.625,85,-2,1
1,1,1,0,1,2,4,9997,497,1,2,1,2,41,62,3,2,-83.6527972,32.8274424,4,60054768,17354.625,47,1,1
0,0,2,0,7,1,2,12748,524,2,2,1,1,54,75,6,2,-73.9418603,40.7047738,5,79871525,16885.625,50,0,1
0,0,2,0,4,2,1,8327,560,1,2,2,0,55,74,7,2,-73.9389213,40.6722134,5,33105135,17085.625,50,1,1
1,1,0,0,4,2,2,6374,573,5,2,3,0,35,79,6,2,-73.1408613,40.8441592,5,50570748,17357.625,88,-1,0
0,0,2,0,6,2,0,6038,599,2,1,2,0,42,68,4,2,-81.2849169,28.4750405,0,38080614,17142.625,49,0,1
1,1,0,1,2,2,2,9872,585,4,2,1,0,37,67,4,2,-82.5780878,27.4399922,0,47566076,16886.625,2,0,1
1,0,2,0,4,2,4,18187,532,1,1,1,1,40,89,4,2,-84.2594861,33.7414395,4,26430948,17128.625,73,1,1
0,0,0,0,0,0,4,1729,747,4,0,2,0,27,64,2,2,-80.1819268,25.9260794,0,33263469,17080.625,81,0,1
0,0,0,0,0,0,4,1066,766,5,2,2,0,29,70,4,2,-73.7683784,41.0322939,5,33105135,17203.625,94,-1,1
0,0,0,0,6,0,0,3860,636,1,1,1,0,17,61,8,1,-82.7401087,27.9385015,0,13469725,17159.625,85,-1,0
0,0,0,0,4,2,4,15625,603,2,2,1,0,36,69,6,2,-73.5889997,40.6786944,5,33958256,17624.625,104,0,0
0,0,1,0,2,0,4,2471,659,1,0,2,0,52,86,6,2,-76.1030007,43.0699678,5,38575335,17313.625,13,-1,0
0,0,1,0,8,1,2,3527,668,1,0,1,1,81,95,4,1,-82.5077593,28.0133862,0,36046842,16558.625,100,-1,0
1,1,2,2,3,1,4,2952,668,2,1,2,0,46,77,4,2,-80.0926014,26.3058811,0,51210580,16990.625,12,0,1
0,0,2,0,7,0,0,3593,629,1,2,1,0,69,80,8,2,-80.4604643,25.6987264,0,77037605,17495.625,81,1,0
0,0,0,0,0,1,2,2769,649,3,3,1,0,25,80,4,2,-73.859549,40.693029,5,33105135,17491.625,29,-1,1
1,1,2,0,4,1,1,194,820,1,2,1,1,42,37,4,2,-74.2296713,40.6216016,6,14024814,17654.625,98,1,0
1,1,2,0,4,1,0,33717,470,2,1,2,0,54,68,4,2,-87.9383822,43.0543956,2,30821916,17587.625,53,0,1
1,0,2,1,3,1,2,2107,656,1,1,2,0,43,34,7,2,-74.0711359,40.1267952,6,34680687,16479.625,4,1,0
0,0,1,1,2,1,4,43854,552,2,1,1,0,62,84,5,2,-84.3279093,33.7724417,4,43987212,17063.625,73,0,1
0,0,1,0,2,1,4,7653,531,1,3,1,0,97,89,2,2,-74.6576091,40.2276834,6,97093506,17309.625,63,1,0
0,0,1,1,0,1,3,3763,601,1,1,1,2,38,80,6,3,-78.8637428,42.9137921,5,92894291,16543.625,67,-1,0
1,1,0,0,7,2,4,2357,611,2,2,1,0,34,84,5,2,-73.706594,40.6710379,5,33105135,17244.625,104,-2,0
0,0,1,0,9,1,2,2793,644,3,2,2,0,36,52,4,1,-82.8263615,27.8497836,0,36882285,17252.625,85,1,1
0,0,1,0,9,3,3,22626,540,1,3,2,0,35,70,4,2,-84.3804888,33.7971137,4,82851084,16894.625,19,-1,1
0,0,1,1,2,1,4,2506,651,2,0,1,2,56,72,6,3,-82.5780878,27.4399922,0,65070019,17880.625,2,0,1
1,1,1,0,2,0,3,1474,729,1,1,3,1,61,41,5,3,-74.1298684,40.8597746,6,63673471,16516.625,109,1,1
0,0,1,0,3,1,1,4678,641,2,2,1,1,48,68,6,2,-73.9065883,40.8971509,5,79371026,17095.625,1,0,1
1,1,1,1,5,1,2,10956,537,1,1,1,0,50,71,5,2,-86.2615689,32.3405671,1,49036995,16994.625,40,1,1
1,1,0,0,3,0,3,1565,674,5,0,2,0,33,67,6,3,-74.3411515,40.6519674,6,72727367,17026.625,98,-1,1
0,0,0,0,7,2,4,6531,592,1,1,2,1,19,82,4,2,-73.7183639,40.7715091,5,32759856,16723.625,104,-1,0
0,0,2,0,4,1,2,5088,605,1,1,1,0,49,42,5,2,-73.7419017,41.0112762,5,87341609,17240.625,94,-1,1
0,0,1,1,2,0,1,1742,758,2,0,3,0,59,86,5,2,-74.6458987,40.5747108,6,72727367,16970.625,87,0,1
0,0,2,0,0,2,4,16661,550,1,3,2,1,31,67,3,2,-89.3724769,43.0833196,2,60542152,17071.625,65,1,0
0,0,0,0,5,2,4,7414,544,2,1,1,0,36,50,5,2,-73.9212858,40.6795939,5,30932324,16574.625,50,0,0
0,0,1,0,6,2,3,3827,643,1,1,1,1,46,64,5,2,-82.7293193,28.1940587,0,92717761,17114.625,103,1,0
1,1,0,2,1,0,0,1410,782,4,1,2,0,28,70,4,2,-73.1231585,41.228775,3,49616542,16493.625,107,-2,1
0,0,1,0,9,2,2,4120,698,1,2,1,0,35,65,4,1,-73.9536163,40.6470923,5,80118495,17069.625,50,1,1
0,0,0,1,3,1,2,2370,629,3,2,1,1,37,63,6,3,-82.5131717,27.3430762,0,29244391,16686.625,8,3,1
0,0,0,1,5,2,2,30866,559,1,2,2,0,20,68,2,2,-87.9089623,43.0732715,2,18772661,17074.625,53,1,0
0,0,1,0,5,2,4,6783,574,3,1,1,0,31,79,7,2,-73.6447908,40.7583894,5,33105135,17871.625,104,-1,1
1,1,2,0,9,2,3,15104,572,1,3,2,0,32,85,5,3,-73.317812,40.7622141,5,20144187,16626.625,88,-1,0
0,0,1,0,6,2,1,5940,639,1,1,1,0,50,86,5,2,-73.0464309,41.2220944,3,39560085,17385.625,35,-1,1
1,1,1,1,9,2,4,4563,606,1,0,3,0,42,46,4,2,-78.8863847,42.8967674,5,92894291,16581.625,67,1,0
0,0,0,2,4,0,0,3479,654,1,3,3,0,17,59,4,2,-82.6213311,28.0253541,0,89806587,16567.625,100,1,0
0,0,1,0,5,2,1,7183,587,3,2,1,1,45,76,7,1,-87.9089623,43.0732715,2,43308279,17575.625,53,1,0
0,0,0,1,8,2,4,6788,497,5,2,1,1,31,58,6,2,-84.4750137,33.7234034,4,44024070,17295.625,19,-1,1
0,0,1,1,5,2,0,3522,614,1,3,1,0,36,55,5,2,-73.6830521,40.7466623,5,86979213,16736.625,104,1,1
1,0,1,1,5,2,1,6159,531,1,0,2,0,31,58,5,3,-74.7015158,40.8967137,6,70319381,16573.625,14,-1,0
1,0,2,1,7,2,0,1771,699,2,1,2,1,52,72,4,2,-78.8524199,42.9174901,5,33105135,17619.625,67,0,1
0,0,1,0,0,0,0,6356,499,1,1,3,0,72,24,6,2,-74.223802,40.5761692,6,81423376,17799.625,110,1,1
0,0,2,0,3,2,4,17193,558,2,3,2,1,52,77,5,2,-86.5090901,33.91364,1,99033543,16822.625,96,0,1
1,1,1,1,0,1,2,2938,649,1,0,1,0,58,77,6,3,-93.2641955,45.0935798,7,95513683,16555.625,105,-1,0
0,0,0,0,0,2,3,35363,532,3,1,2,0,25,72,8,1,-86.8512078,33.5199899,1,16454309,16997.625,45,3,1
0,0,2,0,0,0,0,2490,689,2,2,2,0,56,72,4,3,-75.064035,39.8783477,6,28217391,16633.625,99,0,1
0,0,0,2,5,2,3,15508,500,4,1,1,0,36,73,5,2,-87.8598861,42.9460825,2,13763026,16552.625,53,2,1
0,0,2,0,4,3,0,4984,720,2,1,2,1,52,76,8,2,-73.6948234,40.847001,5,32759856,16500.625,104,2,1
0,0,0,0,2,1,2,9329,532,4,0,1,1,36,70,6,3,-73.8801301,40.7527924,5,67191981,17084.625,29,-2,1
0,0,2,0,4,0,1,2379,670,1,0,2,2,79,13,6,2,-78.7079381,42.9007932,5,67537860,17151.625,67,1,1
0,0,1,0,7,2,4,1135,756,2,1,2,2,42,92,5,4,-74.2040745,40.6669059,6,60242773,17739.625,98,-2,1
1,1,1,1,2,0,1,2033,686,2,0,2,0,53,88,4,3,-74.1357407,41.062513,6,98501067,17462.625,93,2,0
1,0,1,0,5,0,3,630,718,1,1,1,0,60,87,5,2,-74.3176876,40.6189813,6,89335051,17175.625,98,1,1
1,1,0,0,6,2,2,5180,649,2,1,2,1,32,70,5,2,-93.0435224,45.0155505,7,56409321,17430.625,84,0,1
0,0,0,1,9,2,4,4668,663,2,2,2,0,26,81,7,2,-80.2070328,25.8487631,0,32209856,17864.625,81,0,1
0,0,2,0,6,0,3,5402,622,2,0,1,1,46,62,4,2,-80.2962385,25.778647,0,20834016,16630.625,81,0,1
1,1,1,0,6,0,1,1476,766,2,1,2,0,54,72,4,1,-80.2042436,26.2551386,0,59515954,17657.625,12,2,1
0,0,1,0,5,2,0,26369,539,1,0,1,0,35,59,4,4,-89.5214505,43.0282084,2,89900912,17600.625,65,1,1
0,0,1,0,7,0,0,4984,626,1,2,3,0,59,88,7,2,-88.3385053,44.2690157,2,14966954,16891.625,46,-1,1
1,1,0,0,1,1,0,2204,647,3,2,1,1,27,58,5,2,-80.1037721,26.1897731,0,48947678,17826.625,12,-1,1
0,0,0,1,8,2,0,7172,566,2,2,2,1,38,80,6,3,-84.448772,33.6832181,4,41405999,17660.625,19,-2,1
0,0,2,1,6,1,1,3187,677,2,1,2,0,52,69,5,3,-74.8097703,40.1181399,6,49076574,17443.625,39,0,0
1,0,0,0,7,1,1,3874,603,4,1,2,1,25,66,7,2,-73.7860276,42.6757698,5,43158010,17703.625,5,-2,1
0,0,1,0,1,1,4,7119,574,2,2,1,0,39,88,5,2,-84.4015075,33.5528023,4,58040684,17172.625,42,0,1
1,1,1,1,3,2,3,4943,679,1,0,3,0,81,72,6,3,-74.2443436,40.5715956,6,55391358,17893.625,110,1,1
0,0,2,0,1,2,2,2277,726,1,1,2,1,53,69,5,3,-72.106068,41.3631426,3,62635492,17627.625,32,1,1
0,0,1,0,5,2,4,6060,618,2,1,1,0,56,89,4,2,-73.9932872,40.755322,5,56288570,16885.625,78,0,1
0,0,2,2,0,2,4,4178,611,1,1,2,1,65,64,4,2,-73.5888575,40.7033646,5,75588957,16954.625,104,1,0
1,1,0,0,8,0,0,1354,784,4,2,2,1,34,76,3,2,-82.8506002,27.8889267,0,70032985,16521.625,85,0,1
0,0,1,1,1,0,0,5187,648,3,0,2,0,47,76,5,2,-77.5504779,43.1770344,5,14414653,17528.625,26,1,1
0,0,2,1,7,0,3,4368,700,1,2,1,0,51,78,5,4,-74.223802,40.695062,6,45735819,17733.625,98,1,0
0,0,0,0,9,1,3,5214,526,4,2,3,0,28,74,4,2,-80.4604643,25.733888,0,32209856,17145.625,81,-2,1
0,0,2,0,4,2,4,3520,741,3,3,2,0,31,62,4,1,-73.7977928,40.760743,5,68586884,17882.625,29,-1,1
0,0,0,0,2,1,1,11741,468,1,1,1,0,19,77,4,1,-74.0946311,40.9041233,6,72727367,16563.625,93,-1,0
0,0,2,0,7,1,3,3878,646,1,2,1,1,50,65,6,2,-73.7889689,40.9492193,5,68907621,17822.625,94,1,0
0,0,2,0,7,0,1,4140,559,3,2,3,1,44,76,4,1,-80.1261093,25.8871575,0,68586562,17763.625,81,3,1
0,0,1,0,5,0,0,5118,667,1,2,1,0,57,80,6,2,-73.6477342,43.3163893,5,46978147,16639.625,61,-1,0
0,0,0,0,6,2,4,6761,506,3,2,1,0,30,74,5,3,-73.4592701,41.1173012,3,81956955,17681.625,107,1,1
1,1,1,0,3,2,1,7209,573,1,2,3,0,54,80,3,4,-73.541744,41.0901834,3,49616542,16658.625,107,1,0
1,1,1,0,3,0,2,3585,606,1,2,1,1,57,74,4,2,-75.1136721,39.9175385,6,83198824,16998.625,99,-1,1
0,0,1,1,0,2,4,7768,501,2,2,2,0,57,80,4,2,-77.5447454,43.142994,5,33197823,16976.625,26,0,0
0,0,2,0,4,1,3,3443,665,1,0,2,0,66,64,6,3,-74.3646122,40.6254814,6,72727367,16591.625,98,-1,0
0,0,1,0,7,2,3,32374,594,1,1,1,0,64,63,5,2,-87.9432837,42.991356,2,43308279,16619.625,53,-1,0
0,0,0,0,4,0,1,4280,685,4,1,2,1,34,58,7,2,-80.1316927,26.6064003,0,72035331,17274.625,97,2,1
0,0,2,2,1,2,2,30153,525,1,1,2,0,49,82,5,2,-88.4306955,43.789674,2,39591548,16954.625,72,-1,1
0,0,0,0,6,0,1,5067,591,2,0,2,0,43,74,4,2,-93.2355522,45.0196219,7,84304944,16577.625,44,-2,1
0,0,1,0,1,1,2,8473,539,1,0,3,1,36,85,4,2,-82.5239953,27.3086034,0,64089550,17057.625,8,-1,0
1,1,0,2,3,2,3,3563,616,2,2,1,0,37,62,4,2,-74.2707509,40.5827122,6,62125998,17805.625,110,-2,1
0,0,1,1,6,0,0,4611,704,3,2,2,0,38,68,6,2,-80.1037721,26.1897731,0,22444431,17158.625,12,1,0
0,0,0,1,9,1,1,10951,594,3,0,1,0,26,35,5,2,-84.3857442,33.8363126,4,54582501,17701.625,19,1,1
0,0,0,1,6,1,1,1393,759,4,0,1,0,28,70,6,2,-74.1122506,40.0876046,6,51901864,16890.625,80,2,1
0,0,1,0,0,0,0,1410,732,2,2,2,1,57,76,5,2,-74.1181234,40.7593718,6,58215696,17110.625,58,-2,1
1,1,0,0,5,1,0,3040,679,3,2,3,2,28,69,7,2,-73.9697795,40.7593941,5,83930923,16776.625,78,-1,1
0,0,0,0,5,0,1,3268,594,5,1,2,0,23,73,5,2,-74.955948,39.8817088,6,57316954,16568.625,99,-1,1
0,0,0,0,0,2,1,10686,473,1,0,1,1,20,47,3,1,-73.6477342,43.3163893,5,46978147,17508.625,61,1,0
0,0,2,0,5,0,3,2553,589,1,1,1,0,58,61,3,1,-93.2157342,44.978175,7,98954889,16832.625,44,1,1
0,0,2,0,2,2,3,17056,468,1,1,2,0,55,81,2,2,-73.8213213,40.7493096,5,44747958,16833.625,29,1,1
0,0,1,0,5,2,2,10476,606,1,2,3,1,59,89,6,2,-73.6742232,40.6589417,5,33105135,16886.625,104,-1,0
0,0,2,0,3,2,4,23443,531,3,2,2,1,44,75,5,2,-87.8255007,42.638141,2,17956179,17430.625,102,-1,1
0,0,0,0,5,0,4,1878,806,4,1,2,0,34,76,6,2,-74.1181234,40.9370006,6,81250154,16617.625,93,2,1
0,0,0,1,4,2,2,26405,569,3,0,3,1,25,63,6,2,-84.400194,33.7910495,4,94252958,17818.625,19,3,1
0,0,0,1,1,0,1,1511,787,2,2,2,0,27,86,4,3,-73.1674128,41.1743166,3,53062436,16600.625,107,0,1
0,0,2,1,7,1,1,7228,543,1,1,2,0,74,97,5,2,-74.0711359,40.5944059,5,18393881,17889.625,69,-1,0
1,1,2,0,2,1,3,6338,599,1,0,3,2,32,81,5,2,-84.2647522,33.7695269,4,29986394,17018.625,73,1,1
1,1,0,0,5,2,3,9438,541,6,2,2,1,32,64,5,2,-78.7362845,42.8795568,5,44166623,16680.625,67,-4,1
0,0,2,0,0,2,3,8877,528,2,1,1,0,41,76,5,1,-73.9433299,40.8173411,5,33105135,17080.625,78,0,1
1,0,2,1,9,2,0,30391,513,1,2,1,1,53,67,6,2,-88.1974148,43.015059,2,78109528,16829.625,91,1,1
0,0,0,0,2,2,4,9361,557,2,2,1,0,32,60,4,4,-73.9785952,40.6815619,5,30932324,16787.625,50,0,1
0,0,0,0,8,0,1,2830,634,3,0,1,0,28,72,6,2,-80.0814292,26.5386936,0,90724904,17619.625,97,1,1
0,0,2,1,7,2,2,3605,694,1,2,2,0,50,65,5,3,-82.8263615,27.8847538,0,66891179,17114.625,85,1,1
0,0,0,0,0,2,3,3247,676,6,0,2,0,33,53,2,2,-84.3726049,33.7717008,4,94252958,17117.625,19,2,0
0,0,2,1,5,3,4,6645,626,2,1,2,1,53,78,5,2,-72.7274495,41.7370975,3,14390670,16844.625,16,0,1
1,1,1,0,5,1,1,2330,698,2,0,1,2,54,84,6,1,-73.9418603,40.7443091,5,76440669,16458.625,29,-2,1
1,0,1,0,1,0,2,2452,793,3,1,2,1,40,70,4,2,-93.3429217,45.0726035,7,87412086,16958.625,44,1,1
1,0,2,0,4,0,3,4352,640,1,1,1,0,66,52,5,2,-74.0087126,40.7136487,5,33031227,17796.625,78,1,1
0,0,2,0,5,2,0,14089,440,3,2,1,0,39,75,4,2,-73.8213213,40.9071072,5,46954245,17161.625,94,1,1
1,0,2,0,3,1,1,6664,545,1,2,1,1,57,83,7,2,-77.6364299,43.200781,5,16819905,17702.625,26,-1,0
0,0,1,0,6,2,4,2633,645,1,2,2,0,53,83,6,3,-73.4386466,41.0676906,3,38810166,17873.625,107,1,1
0,0,0,0,9,2,2,1737,767,3,2,2,1,30,78,4,2,-75.0757157,39.8899393,6,72727367,17468.625,99,-3,0
1,1,1,0,8,0,4,1253,754,1,2,1,1,53,86,6,2,-80.402048,25.756402,0,13469725,16652.625,81,-1,0
0,0,0,1,4,2,4,8824,573,3,2,2,0,30,53,3,2,-74.5404694,40.5702869,6,70900343,17819.625,87,-1,1
0,0,1,1,4,2,4,9310,474,1,1,1,1,51,78,3,2,-73.8477874,40.7901266,5,93926952,17508.625,29,1,0
0,0,0,0,6,0,0,1677,749,4,1,2,0,36,58,6,2,-82.7077354,27.8435655,0,66891179,17827.625,85,2,1
0,0,0,0,4,1,0,5087,610,3,1,3,0,28,65,3,2,-74.0153231,40.2012739,6,46279424,17046.625,4,1,1
0,0,1,0,7,2,4,7514,604,1,1,3,0,61,71,7,1,-74.0123851,41.0598251,5,91284376,16969.625,86,-1,0
0,0,0,1,5,0,1,773,722,1,1,2,0,17,73,5,3,-73.9859414,40.822166,6,72727367,17883.625,93,-1,0
1,0,0,1,8,1,0,4169,761,5,2,2,1,29,67,6,2,-82.6321376,27.7696063,0,70032985,17032.625,85,3,1
0,0,1,0,0,1,3,3201,613,1,0,1,1,48,89,6,2,-73.9065883,42.7765383,5,25085178,17796.625,0,1,0
0,0,0,0,6,0,1,2681,649,4,1,3,1,33,58,4,2,-93.2355522,45.0196219,7,87412086,16834.625,44,4,0
1,1,2,0,1,1,3,16828,537,2,2,2,0,56,88,8,2,-84.39494,33.7657549,4,94252958,16774.625,19,0,1
0,0,1,0,7,1,2,4975,710,1,2,1,1,59,49,5,2,-74.1533563,40.9616599,6,18511544,16479.625,109,1,1
0,0,1,0,4,2,4,11446,573,2,2,2,2,54,65,5,1,-84.3410586,33.9260395,4,23549415,16832.625,73,0,1
0,0,1,0,6,1,0,28323,535,1,1,1,0,62,91,4,2,-87.9873724,42.996996,2,18772661,17190.625,53,1,0
0,0,2,0,4,1,0,2293,681,1,2,1,0,51,16,4,2,-74.1386767,40.9965212,6,79113726,17757.625,93,-1,1
0,0,0,1,0,1,1,2319,632,2,1,1,1,37,88,5,3,-74.7629661,40.2518754,6,51189454,17879.625,63,0,1
0,0,0,0,4,1,1,3908,598,3,1,2,0,26,75,6,4,-81.806039,26.1917113,0,13469725,16690.625,111,-3,0
0,0,2,0,1,1,2,3258,637,2,2,1,1,56,88,4,2,-73.9374517,40.8140369,5,33105135,17452.625,78,0,1
1,1,0,2,4,1,0,5450,681,3,1,1,0,33,61,5,2,-81.5925427,30.3378989,0,58906466,17046.625,56,-1,0
1,0,2,1,9,0,1,2821,573,1,1,2,0,52,56,6,2,-73.2676903,40.7276613,5,96722034,16995.625,88,-1,0
0,0,2,1,1,0,0,11829,556,1,0,3,1,37,84,5,3,-72.7038047,41.7721061,3,73414226,16675.625,16,-1,0
1,1,1,1,5,0,1,1124,777,1,0,2,0,33,91,6,2,-74.0241367,40.1601131,6,67527809,17751.625,4,-1,0
1,1,0,0,5,1,2,4536,625,4,2,1,0,32,75,4,2,-75.0552739,39.7891108,6,83198824,16460.625,99,2,1
1,1,0,0,2,1,1,5722,675,3,1,1,0,27,76,6,2,-74.1416127,40.8811561,6,63673471,16440.625,109,-1,1
